"ID","장비명","시/도","시/군/구","읍/면/동","번지","상세주소","설치장소","RSRP AVG","SINR AVG","TX_PWR AVG","측정수 ","RF_Pot수","평균측정수"
"SIPS45071W","스파골프랜드","부산광역시","동래구","온천동","165-2","명륜역에서온천장역방향으로가다온천사거리에서좌회전후약200미터지점우측건물","B2램프앞좌측벽면","-84.63499999999999","3.265","0.8016666666666664","1280.0","43.0","213.0"
"PIPS90188K","랜드마크빌딩","부산광역시","동래구","명장동","57-6","안락로타리에서 서동방면 나눔문고 지나 200M직진후 우측 롯데리아옆","지하1층 탈의실안 벽면(명장골프연습장)","-77.35384615384615","13.969230769230771","-5.923076923076923","3820.0","93.0","293.0"
"SIPS05418T","동래탁구교실_L","부산광역시","동래구","복천동","326-3","동래로타리에서 동래구청앞 맞은편 골목안 PC존 지하 위치","지하1층기계실벽면","-77.55285714285715","14.292857142857144","-2.5471428571428567","590.0","34.0","84.0"
"SIPS45095T","동래물류센터_LTE","부산광역시","동래구","명장동","152-10","충렬초등학교에서 혜화여고방면으로 100M지점좌측","B1 창고 사무실 안 벽면(동래중소유통물류센터)","-82.176","8.553999999999998","-0.2","220.0","8.0","44.0"
"PIPS45114W","양산정보통신","부산광역시","동래구","명장동","140-0","안락교차로에서 반송방면 400M지점 우회전후 800M지점 좌회전후 400M지점 우측건물","F1기술개발실내벽면","-87.39874999999999","6.2525","1.75","340.0","18.0","42.0"
"PIPS20186K","봉덕가방","부산광역시","동래구","사직동","17-22","사직운동장에서사직시장방면으로가다사직교회가기전우측편건물","지하1층공장안벽면(바다횟집지하)","-69.67285714285714","20.93285714285714","-14.214285714285714","270.0","20.0","38.0"
"SIPS40746T","가구코리아지하_L","부산광역시","동래구","온천동","728-13","동래럭키아파트정문에서맞은편하나은행옆건물반도인테리어지하1층","지하1층탕비실안벽면","-83.23142857142857","9.41285714285714","-3.915714285714286","750.0","47.0","107.0"
"SIPS40855T","만수탕_공용_SKT","부산광역시","동래구","온천동","140-24","온천1동주민센터에서부산대방향으로직진두번째사거리에서우회전80M전방좌측목욕탕","1층여관입구우측벽면","-81.62444444444445","1.9233333333333331","3.6300000000000003","490.0","35.0","54.0"
"SIPS40988T","지앤지모텔2","부산광역시","동래구","온천동","450-3","내성R 장전,부산대방면으로 옛동부터미널교차로에서 10시방향 허심청방향으로 진입후 250M직후 좌측 도로부근에 위치","F11_보일러실벽면","-79.80699999999999","8.992","-1.142","670.0","31.0","67.0"
"SIPS40722T","옥성약품_L","부산광역시","동래구","사직동","142-1","중앙대로부산교대방면좌회전후219M이동여고북로우회전후213M직진하면도착지점","지하1층복도싱크대좌측벽면","-81.11","18.88125","-3.5","220.0","15.0","27.0"
"SIPS40831T","학산여자중학교2","부산광역시","동래구","명장동","산85-6","명장동조양맨션에서산쪽으로130M직진후좌회전새마을금고에서우회전100M직진후좌측으로200M지점","2층통신실우측벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"PIPS31435K","동경쉐르빌아파트101동지하주차장2","부산광역시","동래구","온천동","1447-8","미남로타리반도스카이뷰아파트후문앞경동아파트위치","지하2층전기실안벽면","-83.07222222222222","8.47","-2.597777777777778","1370.0","30.0","152.0"
"PIPS45118W","사운드색스폰동호회","부산광역시","동래구","온천동","1378-10","미남역앞온천반도보라APT뒷길에서시작성당으로 150M？측온천청수하이빌좌측건물지하","B1_비상문좌측벽면","-75.304","19.487000000000002","-4.612","920.0","47.0","92.0"
"SIPS45409T","다금어패럴_L","부산광역시","동래구","사직동","24-13","KCC스위첸2단지공사현장에서 사직북로로 사직역 방향으로 400M이동후 좌회전하여 100M이동후 우측건물","B1_작업실좌측벽면","-78.15833333333333","14.97166666666667","-4.833333333333333","250.0","21.0","41.0"
"PIPS40019T","경동나비엔","부산광역시","동래구","낙민동","205-14","동래지하철역에서수안역방향직진후낙민동역가기50M전우측경동나비엔건물지하1층창고벽면","지하1층입구좌측벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS06191T","사직쌍용예가2차201동CCTV(소스)_L","부산광역시","동래구","사직동","600-18","사직야구장주변예원초등학교사잇길직진하여쌍용예가1차지나면있음","지하1층E/V입구우측휀실(A07)","-85.28333333333333","3.8216666666666668","-2.4450000000000003","130.0","10.0","21.0"
"SIPS06082T","동서증권2_L","부산광역시","동래구","수안동","3-2","동래경찰서에서 동래전화국 방면으로 20M앞 좌측건물 조흥은행옆6층건물","B4층 관리실 비트 벽면","-84.85499999999999","8.321","1.9170000000000003","360.0","30.0","36.0"
"SIPS06637T","해피데이_L","부산광역시","동래구","낙민동","74-1","안락교차로에서낙민공원방향중앙하이츠아파트옆","지하1층여자화장실우측펌프실안","-81.41833333333334","5.035","2.736666666666667","700.0","31.0","116.0"
"SIPS06504T","우리나라광고사_L","부산광역시","동래구","사직동","979-31","사직운동장지나 사직여중으로 우측 한전미남변전소옆","1층사무실입구벽면","-96.0","11.0","6.0","10.0","1.0","10.0"
"SIPS06746T","강변뜨란채3단지108_L","부산광역시","동래구","안락동","1251-0","안락동주공강변뜨란채3단지지하주차장","주차장휀룸","-81.17222222222223","11.991111111111111","-2.1666666666666665","1290.0","34.0","143.0"
"SIPS52226T","라미자수_L","부산광역시","동래구","온천동","1259-30","사직동금강초등학교정문에서산쪽으로올라가다횡당보도지나약150M올라오면우측에영어학원4층건물지하에위치","지하1층작업장중앙벽면","-73.5","16.633","-1.95","150.0","15.0","15.0"
"SIPS45073K","사직동스위첸1단지공사현장2","부산광역시","동래구","사직동","11-8","사직야구장에서 사직초등학교방면 사직초등학교앞150M지점우측공사현장","102동B2_비상계단벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS62073T","불이빌딩_L","부산광역시","동래구","수안동","665-8","동래메가마트맞은편하나은행건물옆10m부근","1층 EPS실 외벽","-83.71333333333334","11.263333333333334","5.855555555555556","360.0","29.0","40.0"
"PIPS00732K","달과별포장타운","부산광역시","동래구","안락동","425-53","안락교차로에서명장방향우측세번째블록뒷편","지하1층화장실옆벽면","-74.1725","17.145","-7.242500000000001","1850.0","58.0","231.0"
"PIPS51509K","로얄커피숍","부산광역시","동래구","안락동","425-2","안락교차로에서명장방향우측세번째블록","지하1층카운터위벽면","-77.078","11.424","-4.962","3380.0","56.0","676.0"
"SIPS40083T","화신동영아파트106동지하주차장P1_L","부산광역시","동래구","온천동","1682-0","만덕1터널방향에서사직한전방향5분거리","1층램프우측벽면","-78.0","12.0","1.0","10.0","1.0","10.0"
"SIPS45096T","동래종합사회복지관1_LTE","부산광역시","동래구","명장동","508-72","대명여고뒤편도로에서명서초교방향으로가다보면좌측","1층 남자 장애인 화장실 배관실벽면","-75.47874999999999","18.875","-1.125","110.0","10.0","13.0"
"SIPS05306T","안락현대아파트전기실_L","부산광역시","동래구","안락동","15-26","원동IC부근안락SK아파트쁘띠메종맞은편","지하1층사무실내벽","-82.526","6.475999999999999","3.125","360.0","26.0","36.0"
"SIPS05415T","성일레포츠_L","부산광역시","동래구","안락동","471-64","안락한전앞삼거리에좌회전하여계속직진하다삼거리에서다시우회전하여명장SK방면으로직진하다LG25시편의점앞사거리에서우회전하여쭉내려가면왼쪽에6층건물","지하1층전기실안벽면","-75.7175","9.365","-3.8375000000000004","4710.0","76.0","294.0"
"PIPS70861K","안락현대아파트전기실","부산광역시","동래구","안락동","15-26","원동IC부근안락SK아파트쁘띠메종맞은편","지하1층사무실내벽","-82.526","6.475999999999999","3.125","360.0","26.0","36.0"
"SIPS40504T","금싸롱_L","부산광역시","동래구","온천동","189-3","온천장스파쇼핑에서금강공원방향200M좌측건물3층금싸롱","3층창고안벽면","-76.08571428571429","7.085714285714286","-2.94","200.0","16.0","28.0"
"SIPS40723T","부일상사_L","부산광역시","동래구","복천동","286-8","동래구청에서동래로136번길우회전후26M이동동래로148번길우회전후98M이동도착지점(286-8번지)","지하1층비상구옆벽면","-81.46","9.615454545454545","1.8563636363636364","520.0","31.0","47.0"
"PIPS61028K","뜨란채아파트기계실","부산광역시","동래구","안락동","1240-0","안락2동 뜨란채아파트사거리에서 삼거리쪽으로 200M직진후 좌측건물 아파트단지","B1 기계실 정면 안쪽벽면","-77.53818181818181","12.538181818181817","-3.6363636363636362","220.0","17.0","20.0"
"SIPS06083T","온천활어도매센타_L","부산광역시","동래구","온천동","164-13","온천현대병워뒤6층건물","지하1층금강노래주점3번룸창고안벽면","-85.07384615384616","3.9792307692307696","-0.3484615384615386","2660.0","85.0","204.0"
"SIPS06747T","강변뜨란채3단지전기실_L","부산광역시","동래구","안락동","1251-0","안락동주공강변뜨란채3단지관리사무소지하","장비반입구옆","-81.17222222222223","11.991111111111111","-2.1666666666666665","1290.0","34.0","143.0"
"SIPS06505T","월풀빨래방_L","부산광역시","동래구","명장동","289-2","명장동에서온천장시싯골넘어가기전우측편금천교회1층","1층빨래방벽면","-75.62428571428572","13.717142857142857","-1.0928571428571427","520.0","38.0","74.0"
"SIPS06723T","성도뷰크아파트_L","부산광역시","동래구","온천동","1242-1","온천3동 산복도로 만덕터널방향 온천경보이리스힐 맞은편 위치","지하1층주차장전기실바깥외벽","-80.47571428571428","12.992857142857144","-8.078571428571427","500.0","30.0","71.0"
"PIPS45468K","삼영빌딩3층","부산광역시","동래구","온천동","184-7","동래롯데백화점에서아름병원셋길로계속직진하면신세계병원지나사거리에서직진해서200M우측건물(184-7)","3층사무실입구우측벽면","-75.205","11.950000000000001","-2.823333333333333","730.0","36.0","121.0"
"SIPS45074K","BGVC신축공사현장","부산광역시","동래구","사직동","3-1","교대역에서 동래역방향으로 200M우측 옛 송월타월자리 공사현장","B1_현장사무실벽면","-70.71000000000001","15.625","-12.16","2000.0","30.0","1000.0"
"SIPS06832T","거북이포장센타_L","부산광역시","동래구","온천동","1250-21","미남로타리에서사직동방면구부산백화점바로맞은편에위치","지하1층계단옆벽면","-76.05888888888887","14.91888888888889","-8.364444444444445","2460.0","65.0","273.0"
"PIPS30457K","온천삼정그린코아103동주차장","부산광역시","동래구","온천동","1654-0","동래만덕1터널지나서사직동방향으로직진하여온천여중끼고우회전약300M직진하면좌측에위치","지하2층주차장벽면","-87.7","10.175","-4.25","90.0","5.0","22.0"
"SIPS40084T","화신동영아파트106동지하주차장P2_L","부산광역시","동래구","온천동","1682-0","만덕1터널방향에서사직한전방향5분거리","지하1층출입구좌측벽면","-78.0","12.0","1.0","10.0","1.0","10.0"
"SIPS45097T","동래교육청_LTE","부산광역시","동래구","복천동","72-8","동래고등학교뒤에서동래시장쪽으로1Km전방우측골목안에동래교육청","지하1층기계실내벽","-91.5","9.666666666666666","-6.666666666666667","50.0","4.0","16.0"
"SIPS05307T","낙민벽산아파트전기실_L","부산광역시","동래구","낙민동","92-9","영우주유소에서금호맨션앞건물","B1층중앙감시실","-77.71857142857142","12.713571428571429","0.5357142857142857","790.0","36.0","56.0"
"SIPS05852T","세종빌_L","부산광역시","동래구","온천동","1074-9","미남교차로에서금강공원가기전우장춘지하차도전왼측","B1층휀룸벽면","-81.66125","12.173124999999999","-2.80125","1280.0","87.0","80.0"
"SIPS05416T","안디옥교회_L","부산광역시","동래구","안락동","469-6","충렬초등학교에서안락2동사무소가는일방길좌측첫번째블록길안5M부근","지하1층지하주차장왼쪽벽면","-76.02857142857144","17.389999999999997","-15.618571428571428","440.0","19.0","62.0"
